id,image,mask,role,source
77_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/77_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/77_A.png,train,fives
77_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/77_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/77_D.png,train,fives
78_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/78_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/78_A.png,train,fives
78_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/78_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/78_D.png,train,fives
79_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/79_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/79_A.png,train,fives
79_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/79_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/79_D.png,train,fives
7_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/7_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/7_A.png,train,fives
80_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/80_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/80_A.png,train,fives
80_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/80_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/80_D.png,train,fives
81_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/81_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/81_A.png,train,fives
81_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/81_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/81_D.png,train,fives
82_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/82_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/82_A.png,train,fives
82_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/82_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/82_D.png,train,fives
83_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/83_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/83_A.png,train,fives
83_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/83_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/83_D.png,train,fives
84_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/84_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/84_A.png,train,fives
84_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/84_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/84_D.png,train,fives
85_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/85_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/85_A.png,train,fives
85_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/85_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/85_D.png,train,fives
86_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/86_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/86_A.png,train,fives
86_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/86_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/86_D.png,train,fives
87_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/87_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/87_A.png,train,fives
87_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/87_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/87_D.png,train,fives
88_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/88_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/88_A.png,train,fives
88_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/88_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/88_D.png,train,fives
89_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/89_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/89_A.png,train,fives
89_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/89_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/89_D.png,train,fives
8_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/8_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/8_A.png,train,fives
90_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/90_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/90_A.png,train,fives
90_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/90_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/90_D.png,train,fives
91_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/91_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/91_A.png,train,fives
91_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/91_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/91_D.png,train,fives
92_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/92_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/92_A.png,train,fives
92_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/92_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/92_D.png,train,fives
93_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/93_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/93_A.png,train,fives
93_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/93_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/93_D.png,train,fives
94_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/94_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/94_A.png,train,fives
94_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/94_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/94_D.png,train,fives
95_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/95_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/95_A.png,train,fives
95_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/95_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/95_D.png,train,fives
96_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/96_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/96_A.png,train,fives
96_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/96_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/96_D.png,train,fives
97_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/97_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/97_A.png,train,fives
97_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/97_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/97_D.png,train,fives
98_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/98_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/98_A.png,train,fives
98_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/98_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/98_D.png,train,fives
99_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/99_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/99_A.png,train,fives
99_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/99_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/99_D.png,train,fives
9_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/9_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/9_A.png,train,fives
01_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/01_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/01_dr.tif,train,hrf
01_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/01_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/01_g.tif,train,hrf
01_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/01_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/01_h.tif,train,hrf
02_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/02_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/02_dr.tif,train,hrf
02_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/02_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/02_g.tif,train,hrf
02_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/02_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/02_h.tif,train,hrf
03_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/03_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/03_dr.tif,train,hrf
03_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/03_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/03_g.tif,train,hrf
03_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/03_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/03_h.tif,train,hrf
04_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/04_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/04_dr.tif,train,hrf
04_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/04_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/04_g.tif,train,hrf
04_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/04_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/04_h.tif,train,hrf
05_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/05_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/05_dr.tif,train,hrf
05_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/05_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/05_g.tif,train,hrf
05_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/05_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/05_h.tif,train,hrf
06_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/06_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/06_dr.tif,train,hrf
06_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/06_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/06_g.tif,train,hrf
06_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/06_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/06_h.tif,train,hrf
07_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/07_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/07_dr.tif,train,hrf
07_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/07_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/07_g.tif,train,hrf
07_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/07_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/07_h.tif,train,hrf
08_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/08_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/08_dr.tif,train,hrf
08_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/08_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/08_g.tif,train,hrf
08_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/08_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/08_h.tif,train,hrf
09_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/09_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/09_dr.tif,train,hrf
09_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/09_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/09_g.tif,train,hrf
09_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/09_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/09_h.tif,train,hrf
10_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/10_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/10_dr.tif,train,hrf
10_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/10_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/10_g.tif,train,hrf
10_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/10_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/10_h.tif,train,hrf
11_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/11_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/11_dr.tif,train,hrf
11_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/11_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/11_g.tif,train,hrf
11_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/11_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/11_h.tif,train,hrf
12_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/12_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/12_dr.tif,train,hrf
12_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/12_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/12_g.tif,train,hrf
12_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/12_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/12_h.tif,train,hrf
13_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/13_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/13_dr.tif,train,hrf
13_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/13_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/13_g.tif,train,hrf
13_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/13_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/13_h.tif,train,hrf
14_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/14_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/14_dr.tif,train,hrf
14_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/14_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/14_g.tif,train,hrf
14_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/14_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/14_h.tif,train,hrf
15_dr,/N/u/hungill/Quartz/datasets/fundus/hrf/images/15_dr.JPG,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/15_dr.tif,train,hrf
15_g,/N/u/hungill/Quartz/datasets/fundus/hrf/images/15_g.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/15_g.tif,train,hrf
15_h,/N/u/hungill/Quartz/datasets/fundus/hrf/images/15_h.jpg,/N/u/hungill/Quartz/datasets/fundus/hrf/masks/15_h.tif,train,hrf
111,/N/u/hungill/Quartz/datasets/fundus/les_av/images/111.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/111.png,train,les-av
119,/N/u/hungill/Quartz/datasets/fundus/les_av/images/119.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/119.png,train,les-av
12,/N/u/hungill/Quartz/datasets/fundus/les_av/images/12.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/12.png,train,les-av
15,/N/u/hungill/Quartz/datasets/fundus/les_av/images/15.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/15.png,train,les-av
224,/N/u/hungill/Quartz/datasets/fundus/les_av/images/224.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/224.png,train,les-av
240,/N/u/hungill/Quartz/datasets/fundus/les_av/images/240.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/240.png,train,les-av
275,/N/u/hungill/Quartz/datasets/fundus/les_av/images/275.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/275.png,train,les-av
279,/N/u/hungill/Quartz/datasets/fundus/les_av/images/279.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/279.png,train,les-av
304,/N/u/hungill/Quartz/datasets/fundus/les_av/images/304.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/304.png,train,les-av
318,/N/u/hungill/Quartz/datasets/fundus/les_av/images/318.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/318.png,train,les-av
33,/N/u/hungill/Quartz/datasets/fundus/les_av/images/33.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/33.png,train,les-av
34,/N/u/hungill/Quartz/datasets/fundus/les_av/images/34.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/34.png,train,les-av
367,/N/u/hungill/Quartz/datasets/fundus/les_av/images/367.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/367.png,train,les-av
37,/N/u/hungill/Quartz/datasets/fundus/les_av/images/37.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/37.png,train,les-av
370,/N/u/hungill/Quartz/datasets/fundus/les_av/images/370.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/370.png,train,les-av
42,/N/u/hungill/Quartz/datasets/fundus/les_av/images/42.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/42.png,train,les-av
486,/N/u/hungill/Quartz/datasets/fundus/les_av/images/486.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/486.png,train,les-av
49,/N/u/hungill/Quartz/datasets/fundus/les_av/images/49.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/49.png,train,les-av
529,/N/u/hungill/Quartz/datasets/fundus/les_av/images/529.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/529.png,train,les-av
53,/N/u/hungill/Quartz/datasets/fundus/les_av/images/53.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/53.png,train,les-av
586,/N/u/hungill/Quartz/datasets/fundus/les_av/images/586.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/586.png,train,les-av
90,/N/u/hungill/Quartz/datasets/fundus/les_av/images/90.png,/N/u/hungill/Quartz/datasets/fundus/les_av/masks/90.png,train,les-av
0,/N/u/hungill/Quartz/datasets/fundus/rbv/images/0.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/0.png,train,rbv
1,/N/u/hungill/Quartz/datasets/fundus/rbv/images/1.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/1.png,train,rbv
10,/N/u/hungill/Quartz/datasets/fundus/rbv/images/10.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/10.png,train,rbv
11,/N/u/hungill/Quartz/datasets/fundus/rbv/images/11.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/11.png,train,rbv
12,/N/u/hungill/Quartz/datasets/fundus/rbv/images/12.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/12.png,train,rbv
13,/N/u/hungill/Quartz/datasets/fundus/rbv/images/13.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/13.png,train,rbv
14,/N/u/hungill/Quartz/datasets/fundus/rbv/images/14.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/14.png,train,rbv
15,/N/u/hungill/Quartz/datasets/fundus/rbv/images/15.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/15.png,train,rbv
16,/N/u/hungill/Quartz/datasets/fundus/rbv/images/16.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/16.png,train,rbv
17,/N/u/hungill/Quartz/datasets/fundus/rbv/images/17.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/17.png,train,rbv
18,/N/u/hungill/Quartz/datasets/fundus/rbv/images/18.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/18.png,train,rbv
19,/N/u/hungill/Quartz/datasets/fundus/rbv/images/19.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/19.png,train,rbv
2,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2.png,train,rbv
20,/N/u/hungill/Quartz/datasets/fundus/rbv/images/20.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/20.png,train,rbv
200,/N/u/hungill/Quartz/datasets/fundus/rbv/images/200.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/200.png,train,rbv
201,/N/u/hungill/Quartz/datasets/fundus/rbv/images/201.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/201.png,train,rbv
2010,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2010.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2010.png,train,rbv
2011,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2011.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2011.png,train,rbv
2012,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2012.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2012.png,train,rbv
2013,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2013.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2013.png,train,rbv
2014,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2014.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2014.png,train,rbv
2015,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2015.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2015.png,train,rbv
2016,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2016.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2016.png,train,rbv
2017,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2017.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2017.png,train,rbv
2018,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2018.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2018.png,train,rbv
2019,/N/u/hungill/Quartz/datasets/fundus/rbv/images/2019.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/2019.png,train,rbv
202,/N/u/hungill/Quartz/datasets/fundus/rbv/images/202.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/202.png,train,rbv
203,/N/u/hungill/Quartz/datasets/fundus/rbv/images/203.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/203.png,train,rbv
204,/N/u/hungill/Quartz/datasets/fundus/rbv/images/204.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/204.png,train,rbv
205,/N/u/hungill/Quartz/datasets/fundus/rbv/images/205.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/205.png,train,rbv
206,/N/u/hungill/Quartz/datasets/fundus/rbv/images/206.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/206.png,train,rbv
207,/N/u/hungill/Quartz/datasets/fundus/rbv/images/207.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/207.png,train,rbv
208,/N/u/hungill/Quartz/datasets/fundus/rbv/images/208.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/208.png,train,rbv
209,/N/u/hungill/Quartz/datasets/fundus/rbv/images/209.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/209.png,train,rbv
21,/N/u/hungill/Quartz/datasets/fundus/rbv/images/21.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/21.png,train,rbv
22,/N/u/hungill/Quartz/datasets/fundus/rbv/images/22.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/22.png,train,rbv
23,/N/u/hungill/Quartz/datasets/fundus/rbv/images/23.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/23.png,train,rbv
24,/N/u/hungill/Quartz/datasets/fundus/rbv/images/24.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/24.png,train,rbv
25,/N/u/hungill/Quartz/datasets/fundus/rbv/images/25.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/25.png,train,rbv
26,/N/u/hungill/Quartz/datasets/fundus/rbv/images/26.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/26.png,train,rbv
27,/N/u/hungill/Quartz/datasets/fundus/rbv/images/27.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/27.png,train,rbv
28,/N/u/hungill/Quartz/datasets/fundus/rbv/images/28.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/28.png,train,rbv
29,/N/u/hungill/Quartz/datasets/fundus/rbv/images/29.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/29.png,train,rbv
3,/N/u/hungill/Quartz/datasets/fundus/rbv/images/3.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/3.png,train,rbv
30,/N/u/hungill/Quartz/datasets/fundus/rbv/images/30.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/30.png,train,rbv
31,/N/u/hungill/Quartz/datasets/fundus/rbv/images/31.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/31.png,train,rbv
32,/N/u/hungill/Quartz/datasets/fundus/rbv/images/32.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/32.png,train,rbv
33,/N/u/hungill/Quartz/datasets/fundus/rbv/images/33.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/33.png,train,rbv
34,/N/u/hungill/Quartz/datasets/fundus/rbv/images/34.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/34.png,train,rbv
35,/N/u/hungill/Quartz/datasets/fundus/rbv/images/35.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/35.png,train,rbv
36,/N/u/hungill/Quartz/datasets/fundus/rbv/images/36.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/36.png,train,rbv
37,/N/u/hungill/Quartz/datasets/fundus/rbv/images/37.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/37.png,train,rbv
38,/N/u/hungill/Quartz/datasets/fundus/rbv/images/38.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/38.png,train,rbv
39,/N/u/hungill/Quartz/datasets/fundus/rbv/images/39.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/39.png,train,rbv
4,/N/u/hungill/Quartz/datasets/fundus/rbv/images/4.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/4.png,train,rbv
40,/N/u/hungill/Quartz/datasets/fundus/rbv/images/40.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/40.png,train,rbv
41,/N/u/hungill/Quartz/datasets/fundus/rbv/images/41.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/41.png,train,rbv
42,/N/u/hungill/Quartz/datasets/fundus/rbv/images/42.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/42.png,train,rbv
43,/N/u/hungill/Quartz/datasets/fundus/rbv/images/43.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/43.png,train,rbv
44,/N/u/hungill/Quartz/datasets/fundus/rbv/images/44.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/44.png,train,rbv
45,/N/u/hungill/Quartz/datasets/fundus/rbv/images/45.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/45.png,train,rbv
46,/N/u/hungill/Quartz/datasets/fundus/rbv/images/46.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/46.png,train,rbv
47,/N/u/hungill/Quartz/datasets/fundus/rbv/images/47.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/47.png,train,rbv
48,/N/u/hungill/Quartz/datasets/fundus/rbv/images/48.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/48.png,train,rbv
49,/N/u/hungill/Quartz/datasets/fundus/rbv/images/49.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/49.png,train,rbv
5,/N/u/hungill/Quartz/datasets/fundus/rbv/images/5.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/5.png,train,rbv
50,/N/u/hungill/Quartz/datasets/fundus/rbv/images/50.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/50.png,train,rbv
